股票代碼,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
5314,世紀,25.37,"2,942.69",251.32,242.36,45.07,1.86,196.23,14.66,24.89,3.85,0.40,14.65,20.23,21.01,36.19,2.11,-56.50,"-3,154.88",-17.88
5315,光聯,17.61,"1,209.22",559.86,477.76,"88,008.59",4.69,77.82,4.12,88.59,12.09,0.79,4.60,5.72,10.58,5.79,0.85,64.24,90.72,-0.43
5321,美而快,78.39,177.90,90.53,61.07,399.33,14.23,25.65,4.05,90.12,2.56,0.86,4.21,16.63,32.46,3.68,1.66,16.28,83.51,12.54
5324,士開,85.14,"1,288.14",153.94,21.90,-0.38,32.34,11.28,0.06,"6,083.33",1.60,0.07,-0.56,-7.66,-4.99,-18.86,-0.53,0.00,3.53,0.00
5328,華容,19.10,876.41,434.67,406.81,13.08,2.57,142.02,6.14,59.44,5.45,0.44,3.66,4.47,5.83,7.76,0.46,141.15,123.13,20.04
5340,建榮,15.26,163.27,313.52,165.76,233.19,3.13,116.61,2.38,153.36,1.02,0.55,1.12,1.29,1.54,2.02,0.13,18.89,91.25,1.57
5344,立衛,17.20,228.92,465.95,462.20,10.62,3.13,116.61,4.63,78.83,1.25,0.49,1.47,1.65,1.06,2.82,0.11,16.60,228.83,0.80
5345,天揚,21.33,"1,972.62",498.19,128.88,-200.83,14.58,25.03,0.13,"2,807.69",1.49,0.06,-29.19,-41.02,-0.05,-431.73,-1.51,-288.52,-598.03,-43.54
5347,世界,55.38,224.95,249.05,219.81,38.08,7.30,50.00,4.81,75.88,1.01,0.37,7.43,16.18,53.89,19.25,4.43,42.92,98.12,0.72
5348,正能量智能,31.31,"4,125.11",284.03,194.00,17.79,8.90,41.01,2.64,138.25,69.37,1.11,3.87,5.49,3.59,3.31,0.22,39.66,218.06,18.68
5351,鈺創,49.02,748.10,213.16,69.82,0.00,3.03,120.46,0.72,506.94,4.05,0.35,-12.37,-25.57,-34.36,-37.29,-3.09,0.00,56.74,0.00
5353,台林,37.70,287.12,201.43,130.64,248.10,6.19,58.96,2.53,144.26,4.06,0.96,7.83,12.67,25.83,8.11,2.14,51.11,64.11,14.46
5355,佳總,16.54,308.02,502.50,455.37,-107.12,4.08,89.46,6.79,53.75,1.33,0.36,-9.76,-11.71,-8.08,-27.38,-0.82,-125.25,0.00,0.00
5356,協益,24.04,581.40,325.49,236.10,"6,622.53",3.86,94.55,3.70,98.64,3.59,0.55,9.41,12.46,59.06,16.83,5.48,9.99,58.42,-1.40
5364,力麗店,72.90,91.14,37.28,36.59,4.38,43.48,8.39,無,無,0.76,0.49,-5.81,-22.27,-23.20,-14.03,-1.77,17.55,"2,182.64",11.16
5371,中光電,53.87,293.81,135.23,102.06,4.86,3.90,93.58,3.14,116.24,4.78,0.71,3.09,6.02,40.63,3.04,3.56,15.52,85.24,9.26
5381,合正,62.87,289.58,82.57,28.93,1.63,9.20,39.67,2.08,175.48,4.02,0.55,1.57,1.30,0.76,1.13,0.05,-1.29,22.12,-3.19
5386,青雲,47.03,"42,862.01",201.18,167.40,"21,459.59",6.64,54.96,10.42,35.02,"1,479.11",2.21,7.36,13.42,28.79,3.30,2.28,24.47,219.06,20.15
5392,能率,51.25,373.73,170.62,141.62,1.13,4.50,81.11,5.45,66.97,3.50,0.61,0.92,0.74,13.68,0.59,0.33,14.80,141.47,4.80
5398,慕康生醫,9.35,"3,555.25",493.22,379.20,"-7,330.99",3.69,98.91,1.80,202.77,12.37,0.33,-5.40,-6.09,-6.20,-16.49,-0.64,61.26,75.67,5.85
5403,中菲,45.38,324.69,159.60,101.07,"11,873.14",24.76,14.74,1.61,226.70,3.60,0.57,12.90,26.05,88.70,22.57,8.37,26.49,159.60,5.82
5410,國眾,50.95,"2,301.66",140.30,118.07,50.30,1.84,198.36,8.10,45.06,46.32,0.90,5.00,13.11,25.67,5.45,2.12,85.20,125.25,111.84
5425,台半,39.02,286.24,197.91,126.26,23.84,5.23,69.78,2.96,123.31,3.28,0.82,7.65,12.23,69.75,8.96,2.89,58.00,104.52,11.67
5426,振發,22.98,178.20,337.23,291.79,22.01,2.67,136.70,4.84,75.41,1.21,0.52,0.33,0.39,2.46,0.58,0.05,76.92,84.52,9.31
5432,新門,10.51,"155,468.00",684.63,574.95,310.12,7.88,46.31,3.19,114.42,"1,671.24",0.61,6.84,7.65,14.49,11.27,1.41,119.22,8.73,15.31
5438,東友,19.73,"6,088.76",169.60,136.09,2.11,4.32,84.49,4.22,86.49,31.33,0.39,0.39,0.31,0.62,0.59,0.09,0.00,20.76,-2.15
5439,高技,41.93,198.76,178.45,120.19,77.52,3.56,102.52,3.82,95.54,3.48,1.07,11.73,19.36,63.10,10.83,5.07,27.06,60.42,3.05
5443,均豪,56.79,577.72,114.85,87.20,766.65,1.36,268.38,1.63,223.92,4.29,0.37,3.36,6.93,17.81,7.85,1.25,14.92,114.35,5.75
5450,南良,51.42,278.25,215.83,170.71,2.80,5.49,66.48,4.26,85.68,2.39,0.70,0.88,0.75,3.28,0.52,0.10,28.03,112.37,3.70
5452,佶優,42.21,609.65,255.02,187.47,3.57,3.34,109.28,5.25,69.52,14.11,1.38,2.48,2.82,7.37,1.16,0.33,19.25,97.10,5.37
5455,昇益,85.99,"1,236,533.87",114.96,19.12,10.19,11.57,31.54,0.36,"1,013.88","22,928.20",0.36,4.06,24.43,25.37,10.28,2.54,15.50,-6.08,101.07
5457,宣德,59.66,243.00,122.52,100.70,10.94,1.95,187.17,5.50,66.36,3.50,0.72,3.78,8.79,68.74,4.67,1.04,35.55,78.62,32.30
5460,同協,12.32,314.45,808.38,763.43,-208.05,5.13,71.15,7.38,49.45,1.58,0.44,-1.43,-1.67,-2.71,-3.35,-0.20,91.91,408.30,5.25
5464,霖宏,73.62,156.89,103.31,97.66,170.11,4.37,83.52,7.77,46.97,0.84,0.20,2.16,4.11,7.44,5.23,0.80,26.67,1.53,20.85
5465,富驊,42.37,470.20,196.03,142.00,154.05,3.42,106.72,5.45,66.97,8.03,1.21,7.90,12.78,26.15,6.49,1.96,22.26,127.03,5.10
5468,凱鈺,50.05,275.64,177.12,50.81,0.00,10.05,36.31,0.40,912.50,0.98,0.21,-8.12,-14.90,-12.86,-39.73,-1.29,-29.46,-72.64,-18.79
5474,聰泰,19.11,"23,826.77",281.80,173.35,716.24,170.62,2.13,1.46,250.00,125.40,0.54,9.29,11.30,64.51,17.07,5.07,61.65,85.29,10.94
5475,德宏,54.30,250.19,105.94,77.80,-11.71,1.47,248.29,2.20,165.90,1.26,0.26,-9.66,-21.54,-18.59,-39.93,-1.67,12.22,70.98,0.00
5478,智冠,51.70,"2,326.77",181.50,179.78,715.04,18.60,19.62,11.29,32.32,17.11,0.37,5.31,11.06,88.84,14.31,6.09,7.96,194.30,-2.26
5481,新華,23.32,930.73,198.20,192.28,-3.15,14.01,26.05,3.92,93.11,0.64,0.06,-1.39,-2.19,-3.52,-28.99,-0.40,-6.85,0.52,-3.46
5483,中美晶,63.64,153.90,115.87,100.50,32.80,6.96,52.44,4.74,77.00,1.16,0.39,8.72,23.69,418.77,21.69,16.99,22.94,107.08,5.54
5487,通泰,10.43,655.93,"1,331.37","1,141.14","-3,279.67",4.00,91.25,1.61,226.70,1.69,0.26,-4.74,-5.30,-12.81,-17.98,-1.20,-61.00,80.85,-3.69
5488,松普,41.08,541.92,212.80,179.94,7.05,3.17,115.14,2.92,125.00,4.90,0.58,3.07,4.23,7.96,4.22,0.41,50.76,100.73,20.02
5489,彩富,15.49,356.57,489.58,327.71,"3,290.31",4.15,87.95,1.49,244.96,2.39,0.52,2.19,2.72,6.44,4.07,0.62,145.22,61.80,15.11
5490,同亨,36.56,"2,482.79",649.89,468.23,"-24,167.04",3.52,103.69,0.99,368.68,11.86,0.41,-8.83,-13.66,-22.66,-22.49,-1.85,-12.34,80.12,-1.73
5493,三聯,46.38,280.88,128.78,80.46,"2,597.25",3.93,92.87,2.81,129.89,3.66,0.74,8.77,16.34,116.87,11.41,6.52,22.47,72.29,7.80
5498,凱崴,44.29,202.25,185.87,139.30,574.89,1.54,237.01,2.40,152.08,0.72,0.28,0.77,0.24,7.73,0.46,0.06,16.30,92.10,3.27
6101,寬魚國際,5.08,581.74,"1,109.31",875.99,"20,727.00",15.82,23.07,無,無,3.64,0.57,5.33,5.70,5.34,9.30,0.55,-132.09,-717.22,-9.04
6103,合邦,24.61,744.52,410.92,376.09,0.00,1.67,218.56,3.58,101.95,3.21,0.27,-3.82,-5.94,-5.37,-15.10,-0.53,55.98,"4,027.10",8.66
6104,創惟,42.14,247.24,239.40,155.72,7.01,11.88,30.72,1.07,341.12,2.69,0.76,2.92,5.11,12.35,3.82,1.07,102.92,60.11,21.30
6109,亞元,31.77,891.97,263.26,202.77,8.61,3.24,112.65,2.98,122.48,11.68,0.83,1.79,2.47,4.12,1.87,0.28,46.66,67.26,12.70
6111,大宇資,58.07,505.59,111.41,61.22,-5.90,3.39,107.66,2.74,133.21,6.68,0.52,-5.57,-12.14,-27.50,-11.65,-3.39,-11.30,-49.89,-18.20
6113,亞矽,50.90,"7,994.13",196.07,141.06,2.56,5.11,71.42,3.82,95.54,161.77,1.09,1.59,2.05,2.48,0.96,0.24,42.42,33.51,24.68
6114,久威,44.35,401.02,203.76,195.98,1.42,3.85,94.80,13.69,26.66,3.85,0.64,-0.89,-2.15,0.98,-1.97,-0.63,7.18,402.36,2.81
6118,建達,64.93,731.66,143.84,83.33,2.55,5.77,63.25,8.38,43.55,56.04,2.64,0.98,1.98,2.21,0.24,0.23,0.00,50.18,0.00
6121,新普,47.70,442.36,186.17,133.83,86.61,7.04,51.84,4.16,87.74,9.25,1.12,8.77,16.63,454.91,7.74,30.67,28.87,120.00,9.12
6122,擎邦,54.00,"1,099.75",172.50,77.01,35.22,17.91,20.37,0.62,588.70,35.83,1.51,10.93,27.06,65.21,7.35,5.25,32.24,46.42,31.77
6123,上奇,48.21,"1,131.72",165.20,154.92,33.99,8.16,44.73,19.84,18.39,34.67,1.61,10.03,18.14,67.51,6.01,3.95,21.83,118.79,4.95
6124,業強,27.62,172.30,157.11,128.44,-3.00,3.56,102.52,4.56,80.04,0.90,0.38,-1.26,-2.46,-5.47,-4.71,-0.47,14.64,72.86,4.42
6125,廣運,50.42,205.39,143.91,104.51,14.75,11.19,32.61,3.52,103.69,1.70,0.49,6.07,11.46,30.29,11.65,3.20,-27.03,54.07,-11.88
6126,信音,33.42,802.04,483.19,453.32,16.64,2.84,128.52,5.48,66.60,3.67,0.54,3.01,7.68,28.40,5.15,1.52,36.13,156.16,4.01
6127,九豪,63.95,174.00,146.17,102.49,2.78,2.81,129.89,1.97,185.27,0.58,0.25,3.11,5.29,8.87,7.45,0.57,0.00,47.53,0.00
6129,普誠,11.92,535.86,586.18,368.47,"2,675.09",4.68,77.99,1.76,207.38,3.89,0.63,2.33,2.68,3.16,3.58,0.33,0.00,95.06,0.00
6130,上亞科技,17.22,465.22,488.66,425.97,-32.93,13.27,27.50,11.48,31.79,1.21,0.24,-11.42,-14.18,-24.82,-48.19,-1.81,0.08,-13.53,0.01
6134,萬旭,39.96,549.28,289.52,229.23,-3.40,2.83,128.97,2.74,133.21,4.69,0.70,-2.57,-5.86,-7.72,-4.56,-0.67,46.78,62.66,7.54
6138,茂達,32.37,609.45,302.18,216.21,99.62,6.17,59.15,2.45,148.97,7.55,0.89,9.90,14.47,96.28,10.91,7.00,65.42,91.48,5.58
6140,訊達電腦,73.68,"33,465.84",120.22,109.50,165.91,3.16,115.50,10.97,33.27,809.47,0.96,0.74,0.94,1.63,0.28,0.11,37.28,"1,170.63",153.68
6143,振曜,39.55,915.14,217.18,169.87,41.63,3.86,94.55,3.90,93.58,14.72,0.92,8.95,16.42,93.85,9.40,4.31,35.88,152.04,14.57
6144,得利影,12.54,"1,059.24",708.11,612.23,-106.48,6.14,59.44,2.77,131.76,5.14,0.48,-4.58,-5.60,-4.80,-9.60,-0.48,19.25,146.83,2.22
6146,耕興,24.32,242.92,337.91,327.76,484.47,3.68,99.18,5.18,70.46,1.96,0.66,20.55,27.33,185.57,31.27,14.32,116.58,128.25,7.53
6147,頎邦,11.09,338.00,245.34,208.34,88.67,4.64,78.66,8.35,43.71,1.23,0.39,7.65,8.93,63.94,19.91,5.41,137.77,112.11,3.74
6148,驊宏資,51.30,"11,300.27",158.97,134.97,55.54,5.34,68.35,4.04,90.34,167.67,0.81,7.07,13.49,20.95,8.59,1.64,12.87,113.48,4.84
6150,撼訊,61.93,176.59,121.25,60.66,-5.44,6.37,57.29,3.96,92.17,5.76,1.36,-3.01,-8.25,-34.86,-2.59,-2.84,-13.48,17.09,-19.56
6151,晉倫,40.49,161.95,158.84,114.01,19.78,3.36,108.63,4.53,80.57,2.31,0.93,5.38,8.34,18.95,5.48,1.55,28.56,126.94,3.56
6154,順發,35.78,408.74,254.18,125.84,21.86,54.88,6.65,4.61,79.17,10.77,1.86,3.04,4.53,8.74,1.57,0.73,22.83,144.55,3.60
6156,松上,53.80,298.70,173.48,156.59,9.63,2.24,162.94,7.29,50.06,3.89,0.75,4.43,8.91,24.21,5.33,1.95,29.77,246.15,16.91
6158,禾昌,50.32,164.40,134.21,107.21,8.86,3.05,119.67,5.11,71.42,2.37,0.81,3.92,6.99,14.71,4.37,1.43,26.29,56.58,6.12
6160,欣技,37.13,706.49,268.89,110.38,-67.96,6.53,55.89,1.58,231.01,11.82,1.05,-0.14,-0.62,-0.93,-0.36,-0.06,40.32,87.29,9.51
6161,捷波,20.09,383.28,422.62,320.75,"1,256.20",14.32,25.48,1.97,185.27,3.32,0.73,9.46,11.80,30.80,12.96,2.30,88.92,101.08,5.18
6163,華電網,53.50,970.21,162.49,113.40,675.75,3.12,116.98,3.51,103.98,21.12,1.00,1.28,2.46,5.04,1.10,0.42,34.58,86.67,31.65
6167,久正,15.96,350.92,423.37,340.36,"21,132.10",6.77,53.91,4.14,88.16,3.12,0.77,8.95,11.13,13.62,11.90,1.25,77.63,283.70,5.07
6169,昱泉,25.45,"68,593.03",290.14,264.96,-5.44,8.68,42.05,無,無,26.72,0.04,-3.32,-4.94,-5.67,-84.53,-0.69,-132.57,"1,694.53",-10.13
6170,統振,52.63,493.40,160.99,136.18,12.17,8.91,40.96,4.03,90.57,5.54,0.62,7.64,15.16,32.94,11.26,2.74,7.35,45.33,-1.26
6171,大城地產,39.24,"1,942,391.17",253.73,51.74,13.88,"20,328.66",0.01,0.39,935.89,"13,552.44",0.42,7.63,12.99,29.01,17.92,2.48,31.05,29.25,15.01
6173,信昌電,20.06,407.44,233.36,186.83,42.01,4.31,84.68,4.64,78.66,1.86,0.42,5.36,6.85,32.84,12.35,2.64,87.56,110.27,9.30
6174,安碁,22.14,304.12,323.17,153.20,10.61,3.45,105.79,1.12,325.89,2.13,0.52,1.73,2.02,2.53,3.07,0.29,44.06,55.49,-4.17
6175,立敦,35.01,142.56,153.87,105.00,"1,387.62",3.97,91.93,3.21,113.70,1.30,0.62,6.16,9.00,30.13,9.27,2.08,29.95,140.73,5.76
6179,亞通,59.43,"1,512.66",174.06,88.24,229.92,9.14,39.93,無,無,23.25,0.66,2.35,2.95,9.52,1.65,0.50,0.00,0.00,0.00
6180,橘子,41.08,210.20,136.39,124.50,"12,214.53",13.21,27.63,43.67,8.35,3.46,0.97,5.59,9.28,39.18,5.72,3.28,25.09,131.05,18.13
6182,合晶,31.28,139.66,186.70,121.62,7.09,5.04,72.42,2.07,176.32,0.65,0.36,4.71,6.01,26.77,11.03,1.05,70.29,73.76,5.05
6185,幃翔,14.89,352.15,"1,375.50","1,309.38","31,981.50",3.10,117.74,3.83,95.30,0.77,0.22,3.80,4.50,8.53,16.84,0.66,166.28,69.08,5.80
6186,新潤,83.86,"21,982.35",123.96,18.29,0.00,28.18,12.95,0.18,"2,027.77",301.76,0.18,2.36,13.94,37.75,12.19,2.97,3.67,-35.50,6.49
6187,萬潤,44.72,360.30,261.74,158.27,15.59,1.91,191.09,0.59,618.64,1.37,0.28,3.40,5.62,19.30,11.46,1.70,19.47,57.70,0.00
6188,廣明,32.67,449.92,253.82,238.33,434.46,3.90,93.58,7.78,46.91,4.81,0.73,7.89,11.78,50.53,10.73,4.00,3.72,68.09,-6.42
6190,萬泰科,47.83,353.37,235.38,143.22,7.07,4.36,83.71,3.43,106.41,5.58,1.09,5.32,8.95,23.45,4.10,1.46,58.19,65.37,9.40
6194,育富,17.15,897.93,687.90,648.51,"5,897.72",3.09,118.12,10.31,35.40,5.57,0.62,6.50,7.83,39.31,10.56,2.84,108.29,171.56,10.44
6195,詩肯,61.43,313.96,107.65,53.54,4.29,18.50,19.72,1.93,189.11,2.94,0.73,4.18,7.62,26.56,4.39,2.06,57.61,183.96,12.57
6198,瑞築,37.99,"4,628.01",629.67,120.10,157.63,76.18,4.79,0.21,"1,738.09",16.38,0.21,6.65,9.44,24.57,22.38,2.37,-303.98,-92.96,-53.53
6199,天品,14.51,"12,935.65",631.97,298.31,"14,925.41",4.62,79.00,0.05,"7,300.00",5.92,0.11,2.49,2.93,4.44,21.75,0.46,57.03,-60.75,9.17
6203,海韻電,28.13,"1,799.38",514.26,338.41,85.92,7.76,47.03,2.10,173.80,16.37,0.82,15.36,21.58,95.00,18.44,7.58,93.56,111.32,7.09
6204,艾華,33.93,323.14,305.22,257.18,"2,112.40",7.50,48.66,6.03,60.53,2.99,0.82,89.31,128.60,200.15,109.32,17.90,37.51,19.56,-60.74
6207,雷科,55.03,333.23,136.96,118.83,6.20,2.61,139.84,2.74,133.21,1.80,0.29,4.38,8.26,24.48,12.31,1.84,14.08,120.09,9.00
6208,日揚,50.98,152.30,153.54,89.38,16.49,5.65,64.60,1.95,187.17,1.31,0.60,6.34,12.32,44.30,9.94,3.02,0.41,38.98,-5.23
6210,慶生,12.67,207.08,518.00,471.76,-840.28,3.16,115.50,5.39,67.71,1.03,0.37,-17.47,-20.26,-39.85,-46.79,-4.04,-49.10,71.88,-8.95
6212,理銘,73.75,"10,506.93",134.40,12.25,4.31,無,無,0.35,"1,042.85",346.49,0.41,4.66,20.64,79.28,11.29,6.26,41.69,-39.94,119.18
6217,中探針,44.50,255.81,199.86,158.83,0.83,3.18,114.77,3.27,111.62,1.91,0.54,0.21,-0.23,-0.37,-0.25,-0.37,0.00,0.30,-3.51
6218,豪勉,46.76,449.50,171.36,54.12,5.80,5.77,63.25,0.56,651.78,4.48,0.54,1.74,2.82,5.90,2.64,0.44,4.61,20.29,3.97
6219,富旺,85.52,"3,788.86",114.88,28.02,1.56,10.11,36.10,0.29,"1,258.62",61.95,0.26,2.04,16.42,19.29,7.43,2.02,-0.88,21.10,-5.34
6220,岳豐,66.16,417.27,136.63,62.09,-2.95,4.56,80.04,2.22,164.41,9.52,1.02,-3.24,-12.64,-43.14,-4.47,-3.03,7.37,23.59,-1.87
6221,晉泰,61.84,715.62,157.88,92.26,"2,262.23",6.21,58.77,2.14,170.56,16.75,1.06,5.90,14.87,39.19,5.30,2.92,29.25,135.18,34.40
6222,上揚,1.46,422.73,"5,977.33","5,731.01",0.00,1.67,218.56,0.59,618.64,0.04,0.01,-6.69,-6.83,-2.73,-834.40,-0.50,-317.44,32.12,-3.60
6223,旺矽,38.74,275.28,222.32,128.75,61.66,6.62,55.13,1.55,235.48,2.39,0.70,11.40,18.05,167.92,16.07,13.92,33.67,113.36,3.74
6227,茂綸,64.87,"16,321.03",154.01,77.99,334.80,3.91,93.35,2.95,123.72,818.80,1.64,5.59,13.30,52.22,2.38,4.18,50.42,35.06,78.44
6228,全譜,44.99,112.02,94.40,57.19,-11.13,6.78,53.83,0.38,960.52,0.14,0.09,-8.48,-15.65,-13.57,-97.84,-1.51,-20.19,16.23,-8.29
6229,研通,48.32,951.46,140.38,128.00,1.05,3.54,103.10,7.42,49.19,14.47,0.86,0.55,0.30,0.09,0.18,0.05,11.32,37.43,0.22
6231,系微,32.89,"4,003.97",315.69,309.26,124.48,7.76,47.03,無,無,45.14,0.99,13.71,19.75,60.24,13.77,4.86,44.67,158.61,-8.35
6233,旺玖,8.95,"1,225.61",929.06,818.82,556.15,7.94,45.96,1.74,209.77,3.82,0.30,0.29,0.27,0.36,0.80,0.04,8.63,122.07,-2.67
6234,高僑,34.97,344.70,188.45,153.29,10.62,4.15,87.95,1.36,268.38,1.32,0.25,3.31,4.69,16.63,11.93,1.27,18.45,235.45,4.59
6236,中湛,9.07,"3,297.47","1,010.36",997.67,"-24,162.42",34.40,10.61,4.74,77.00,6.03,0.19,-18.95,-20.89,-9.61,-100.33,-0.96,-107.38,-232.22,-11.64
6237,驊訊,6.50,628.64,738.49,648.04,-935.08,6.79,53.75,0.69,528.98,1.62,0.23,-5.85,-6.33,-14.16,-24.97,-1.34,29.36,71.10,0.43
6240,松崗,59.25,"9,943.87",57.65,57.60,-623.05,2.46,148.37,無,無,35.47,0.05,-0.91,-2.62,-4.22,-22.50,-0.45,0.85,-162.59,-2.06
6241,易通展,28.77,984.20,235.94,163.46,184.10,3.74,97.59,3.40,107.35,19.21,1.12,1.02,0.86,0.62,0.47,0.07,104.61,38.22,47.13
6242,立康,23.82,267.27,324.26,282.88,226.15,64.72,5.63,5.37,67.97,2.31,0.83,14.71,18.50,51.91,17.64,4.14,88.20,160.92,7.53
6244,茂迪,49.31,191.69,235.04,204.10,4.64,7.05,51.77,4.50,81.11,1.36,0.45,3.03,5.16,5.93,5.52,0.56,25.14,30.77,2.61
6245,立端,37.75,502.53,257.87,187.96,115.17,5.41,67.46,2.34,155.98,6.68,0.92,10.95,19.80,82.50,11.79,7.57,75.58,158.28,25.67
6246,臺龍,66.65,496.11,137.71,114.80,-0.03,3.01,121.26,6.46,56.50,17.26,1.24,-0.08,-3.37,-4.52,-0.88,-0.38,20.45,147.78,20.24
6248,沛波,50.13,449.69,191.69,119.24,"2,518.88",8.06,45.28,15.73,23.20,19.32,3.08,10.76,20.36,44.51,3.36,4.02,-13.59,-5.92,-16.42
6259,百徽,24.08,"5,957.25",432.52,402.40,28.94,2.97,122.89,2.83,128.97,70.16,0.95,5.50,7.37,12.84,5.63,1.15,37.85,315.20,8.35
6261,久元,16.75,324.54,468.66,356.85,31.55,3.69,98.91,2.69,135.68,1.59,0.44,6.34,7.51,43.93,14.12,4.09,47.72,96.11,-0.87
6263,普萊德,24.89,"10,885.48",471.61,405.75,644.23,16.57,22.02,3.82,95.54,138.96,0.87,24.18,31.62,98.69,27.50,8.12,108.45,124.40,3.86
6264,富裔,80.27,249.67,185.90,56.48,-257.44,10.16,35.92,-0.51,-715.68,0.22,0.06,-8.33,-52.88,-17.12,-83.84,-0.98,-34.24,-28.89,-14.63
6265,方方土昶,14.59,"1,488.96",590.87,470.07,-120.80,3.25,112.30,1.68,217.26,7.74,0.45,-4.39,-5.09,-6.75,-9.76,-0.58,97.82,186.69,17.20
6266,泰詠,30.92,401.10,276.91,195.01,"15,081.56",9.73,37.51,3.31,110.27,6.30,1.12,9.16,13.31,28.04,8.11,2.15,75.97,92.68,21.76
6270,倍微,33.95,"4,629.43",182.69,87.06,8.81,5.07,71.99,3.09,118.12,64.64,0.94,2.47,3.50,10.85,2.05,0.95,-6.05,-4.89,-9.42
6274,台燿,40.37,306.90,263.51,225.09,58.27,2.48,147.17,6.38,57.21,3.63,0.82,4.31,7.03,57.16,5.15,3.05,20.18,85.06,0.22
6275,元山,54.44,236.63,172.71,109.80,"3,049.32",4.58,79.69,3.35,108.95,4.36,1.13,9.38,20.49,45.61,8.03,4.08,28.80,101.63,7.59
6276,安鈦克,43.25,"1,141.75",208.05,169.99,88.23,6.02,60.63,10.85,33.64,44.28,2.01,10.18,16.85,25.64,5.03,1.88,27.63,96.92,10.78
6279,胡連,47.27,177.18,180.15,131.95,20.86,2.25,162.22,2.41,151.45,1.72,0.65,8.65,15.86,120.87,12.64,9.24,38.82,60.09,8.86
6284,佳邦,42.79,224.19,242.23,208.94,17.45,2.87,127.17,4.38,83.33,1.64,0.58,6.69,11.29,56.33,10.76,5.01,43.91,77.24,7.52
6287,元隆,89.39,46.81,66.22,20.24,-4.85,3.57,102.24,1.61,226.70,1.57,0.46,-9.24,-67.16,-21.00,-23.29,-2.10,-20.41,-21.20,-10.33
6290,良維,29.05,574.43,294.45,211.14,41.10,3.79,96.30,2.72,134.19,8.07,0.89,8.09,11.92,46.71,8.91,4.17,99.84,119.61,21.87
6291,沛亨,31.06,"2,819.96",294.66,252.57,"17,395.06",4.41,82.76,5.29,68.99,43.82,1.23,24.67,34.82,130.99,20.00,10.32,36.65,"1,236.56",15.90
6292,迅德,51.45,790.42,183.59,168.23,25.63,4.99,73.14,4.80,76.04,8.70,0.53,11.22,21.85,67.30,18.93,5.52,25.58,104.81,11.74
6294,智基,48.86,"3,281.63",151.58,145.32,"7,702.92",87.35,4.17,0.35,"1,042.85",35.02,0.66,16.18,31.76,116.49,24.27,9.46,45.48,128.34,9.07
5508,永信建,57.67,"65,724.30",316.42,11.27,15.72,660.38,0.55,0.26,"1,403.84",484.31,0.48,16.14,42.68,156.71,33.53,12.55,74.97,2.71,22.42
5511,德昌,56.23,"1,647.97",210.37,189.88,97.08,19.85,18.38,0.60,608.33,23.66,0.79,8.82,21.47,124.91,11.00,10.14,17.25,46.11,7.96
5512,力麒,56.88,384.20,147.74,52.92,2.25,4.94,73.88,0.45,811.11,1.23,0.19,0.92,0.93,4.46,2.06,0.33,12.16,92.83,6.73
5514,三豐,46.53,864.62,170.50,50.65,"2,856.00",0.00,無,0.14,"2,607.14",1.43,0.10,0.60,1.03,2.35,6.04,0.14,-9.61,-12.13,-8.18
5516,雙喜,82.92,225.48,112.42,72.69,-324.89,6.18,59.06,0.35,"1,042.85",8.05,0.82,-4.23,-25.78,-46.56,-6.75,-3.75,0.00,16.43,0.00
5520,力泰,30.59,249.21,222.44,197.24,"150,593.82",3.19,114.42,12.61,28.94,4.00,1.11,14.18,20.34,101.93,12.76,7.81,51.90,116.65,10.16
5523,豐謙,34.37,"9,399.89",496.79,129.30,56.21,202.94,1.79,0.59,618.64,78.38,0.60,10.64,19.33,37.07,17.36,3.73,231.37,104.39,48.75
5529,鉅陞,77.98,421.14,124.39,14.60,-1.30,40.30,9.05,0.03,"12,166.66",0.64,0.04,-2.18,-9.47,-11.53,-53.89,-1.15,-4.09,-60.70,-11.13
5530,龍巖,66.25,315.82,92.84,22.50,384.93,0.48,760.41,0.08,"4,562.50",0.55,0.06,1.84,5.55,35.52,30.50,2.88,1.56,137.79,3.19
5536,聖暉*,52.56,"1,868.67",185.77,125.92,"10,389.74",3.28,111.28,0.48,760.41,34.38,0.91,9.60,21.76,39.90,10.37,15.03,32.90,59.21,7.47
5543,桓鼎-KY,70.02,241.04,105.82,69.11,-52.10,4.34,84.10,3.42,106.72,5.38,0.81,-1.65,-9.21,-26.00,-3.59,-2.57,12.82,356.63,14.71
5548,安倉,62.55,523.06,135.34,64.41,9.25,16.42,22.22,2.82,129.43,16.59,1.31,6.54,16.74,29.34,4.45,2.37,27.19,20.97,32.10
5601,台聯櫃,25.95,768.61,585.74,585.38,142.87,21.02,17.36,1.00,365.00,0.37,0.05,1.67,2.24,5.76,35.21,0.48,179.80,112.80,-0.03
